"pair_key","target_pair","method","method_key","source_seed","within_seed_rank","compound_id","canonical_smiles","predicted_target_1","predicted_target_2","min_predicted_activity","mean_predicted_activity","qed","sa","logp","source_file","BRD4","EGFR","PARP1","VEGFR2","target_1_vina","target_2_vina","dual_worst_vina","dual_mean_vina","dual_pass","nearest_train_similarity","average_novelty_1_minus_tanimoto","exact_training_structure_novel"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","46","6","CLV_AS46_06","Cn1cnnc1CNC(=O)Nc1ccnc(Nc2nccs2)c1","7.371197700500488","7.387594699859619","7.371197700500488","7.379396200180054","0.6570829106638956","2.612893848748806","1.7318999999999989","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed46/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.3","","-8.3","-7.3","-8.3","-7.3","-7.800000000000001","True","0.559322033898305","0.44067796610169496","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","46","7","CLV_AS46_07","O=C(COC(=O)Nc1cc(Nc2nccs2)ncn1)Nc1ccco1","7.606203556060791","7.357771873474121","7.357771873474121","7.481987714767456","0.6106983668757213","2.767512774638181","2.4569","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed46/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.2","","-8.6","-7.2","-8.6","-7.2","-7.9","True","0.43548387096774194","0.564516129032258","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","46","8","CLV_AS46_08","COc1cnc(NC(=O)c2sccc2C)cc1NC(=O)c1ccco1","7.590747833251953","7.308080673217773","7.308080673217773","7.449414253234863","0.728133155510205","2.3539145081159702","3.557720000000001","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed46/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.5","","-8.8","-7.5","-8.8","-7.5","-8.15","True","0.5892857142857143","0.4107142857142857","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","46","9","CLV_AS46_09","CCS(=O)(=O)NC(C)c1cc(Nc2ncco2)ncn1","7.296165943145752","7.359795570373535","7.296165943145752","7.3279807567596436","0.8240402720996884","3.5031496355415657","1.2084999999999997","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed46/evaluation/quality_constrained/quality_annotated_molecules.csv","","-6.4","","-7.1","-6.4","-7.1","-6.4","-6.75","False","0.36507936507936506","0.6349206349206349","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","46","10","CLV_AS46_10","CCS(=O)(=O)N(C)c1ccnc(Nc2nccs2)c1","7.28884744644165","7.619652271270752","7.28884744644165","7.454249858856201","0.9142479552957646","2.673929349910585","2.0676","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed46/evaluation/quality_constrained/quality_annotated_molecules.csv","","-6.2","","-6.7","-6.2","-6.7","-6.2","-6.45","False","0.41818181818181815","0.5818181818181818","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","47","1","CLV_AS47_01","Cc1ccsc1C(=O)Nc1cc(NC(=O)Nc2nccs2)ccn1","7.749337196350098","7.653639316558838","7.653639316558838","7.701488256454468","0.6599349416277681","2.395272937769283","3.8043200000000015","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed47/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.4","","-9.1","-7.4","-9.1","-7.4","-8.25","True","0.5769230769230769","0.42307692307692313","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","47","2","CLV_AS47_02","Cc1ccsc1NC(=O)Nc1cc(N(C)S(C)(=O)=O)ccn1","7.794497489929199","7.633155345916748","7.633155345916748","7.713826417922974","0.894339095705661","2.615139511032911","2.49132","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed47/evaluation/quality_constrained/quality_annotated_molecules.csv","","-6.9","","-8.3","-6.9","-8.3","-6.9","-7.6000000000000005","False","0.4406779661016949","0.5593220338983051","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","47","3","CLV_AS47_03","Cc1ccsc1C(=O)Nc1ccnc(N(C)S(C)(=O)=O)c1","7.777410984039307","7.617603302001953","7.617603302001953","7.69750714302063","0.9333912340628684","2.4845998957358137","2.09962","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed47/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.4","","-7.7","-7.4","-7.7","-7.4","-7.550000000000001","True","0.5686274509803921","0.43137254901960786","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","47","4","CLV_AS47_04","Cc1ccccc1NC(=O)Nc1ccnc(NC(=O)c2sccc2C)c1","7.648251533508301","7.545289516448975","7.545289516448975","7.596770524978638","0.6280282612630158","2.1217633771975475","4.656240000000002","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed47/evaluation/quality_constrained/quality_annotated_molecules.csv","","-8.2","","-9.9","-8.2","-9.9","-8.2","-9.05","True","0.5185185185185185","0.4814814814814815","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","47","5","CLV_AS47_05","Cc1ccsc1-c1cc(N(C)S(=O)(=O)N(C)Cc2ccco2)ccn1","7.517397880554199","7.512063980102539","7.512063980102539","7.514730930328369","0.6590951835633474","2.8923042032096085","3.5245200000000025","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed47/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.0","","-7.5","-7.0","-7.5","-7.0","-7.25","True","0.4406779661016949","0.5593220338983051","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","47","6","CLV_AS47_06","Cc1ccsc1CNc1cc(S(=O)(=O)N(C)c2ccccc2)ccn1","7.497732162475586","7.512652397155762","7.497732162475586","7.505192279815674","0.7119995453701164","2.355964128917704","3.888720000000002","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed47/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.8","","-8.9","-7.8","-8.9","-7.8","-8.35","True","0.46551724137931033","0.5344827586206897","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","47","7","CLV_AS47_07","Cc1ccsc1CN(Cc1cc(-c2ncco2)c(F)cc1F)C(=O)N1CCC1","7.614590644836426","7.45708703994751","7.45708703994751","7.535838842391968","0.6138553053068907","2.841639482345233","4.817620000000004","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed47/evaluation/quality_constrained/quality_annotated_molecules.csv","","-8.0","","-8.1","-8.0","-8.1","-8.0","-8.05","True","0.3815789473684211","0.618421052631579","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","47","8","CLV_AS47_08","NS(=O)(=O)c1cc(NC(=O)Nc2sccc2-c2ccco2)ccn1","7.445108413696289","7.701777458190918","7.445108413696289","7.5734429359436035","0.65566902634781","2.7056092745782543","2.694500000000001","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed47/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.4","","-9.5","-7.4","-9.5","-7.4","-8.45","True","0.4","0.6","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","47","9","CLV_AS47_09","Cc1ccsc1C(=O)Nc1ccnc(NS(=O)(=O)N2CCCC2)c1","7.836616992950439","7.434624195098877","7.434624195098877","7.635620594024658","0.8502271716292057","2.4169190030850416","2.45632","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed47/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.9","","-8.8","-7.9","-8.8","-7.9","-8.350000000000001","True","0.5370370370370371","0.4629629629629629","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","47","10","CLV_AS47_10","Cc1ccsc1-c1cc(NC(=O)c2ccco2)ccn1","7.533539772033691","7.417843341827393","7.417843341827393","7.475691556930542","0.7915551385420775","2.337655848441836","3.963820000000002","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed47/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.4","","-8.0","-7.4","-8.0","-7.4","-7.7","True","0.5925925925925926","0.40740740740740744","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","48","1","CLV_AS48_01","Cc1ccsc1NC(=O)Nc1ccnc(S(=O)(=O)N(C)C)c1","7.830955982208252","7.694037914276123","7.694037914276123","7.7624969482421875","0.8935270590559228","2.635594895648296","2.34582","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed48/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.0","","-8.3","-7.0","-8.3","-7.0","-7.65","True","0.4561403508771929","0.5438596491228072","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","48","2","CLV_AS48_02","Cc1ccnc(NC(=O)Nc2ccnc(-c3sccc3C)c2)c1","7.704814910888672","7.662108898162842","7.662108898162842","7.683461904525757","0.7469144941822299","2.42758452821859","4.4659400000000025","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed48/evaluation/quality_constrained/quality_annotated_molecules.csv","","-8.0","","-10.0","-8.0","-10.0","-8.0","-9.0","True","0.6041666666666666","0.39583333333333337","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","48","3","CLV_AS48_03","Cc1ccsc1NC(=O)Nc1ccnc(NC(=O)NC2CC2)c1","7.708106994628906","7.657970428466797","7.657970428466797","7.683038711547852","0.6914472855632284","2.401879417944249","3.3794200000000005","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed48/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.6","","-9.1","-7.6","-9.1","-7.6","-8.35","True","0.5166666666666667","0.4833333333333333","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","48","4","CLV_AS48_04","Cc1ccsc1NC(=O)Nc1ccnc(S(=O)(=O)NC(C)(C)C)c1","7.798690319061279","7.655808448791504","7.655808448791504","7.727249383926392","0.7714611292145162","2.682204638309546","3.172320000000002","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed48/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.2","","-8.4","-7.2","-8.4","-7.2","-7.800000000000001","True","0.45","0.55","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","48","5","CLV_AS48_05","Cc1ccsc1NC(=O)Nc1ccnc(S(C)=O)c1","8.127253532409668","7.649807929992676","7.649807929992676","7.888530731201172","0.9143441725136292","3.2357851058807405","2.8329200000000005","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed48/evaluation/quality_constrained/quality_annotated_molecules.csv","","-6.4","","-8.4","-6.4","-8.4","-6.4","-7.4","False","0.43636363636363634","0.5636363636363637","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","48","6","CLV_AS48_06","Cc1ccsc1NC(=O)Nc1ccnc(SC(F)F)c1","7.785816669464111","7.647055149078369","7.647055149078369","7.71643590927124","0.8217189176143261","2.7173982129738548","4.410220000000002","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed48/evaluation/quality_constrained/quality_annotated_molecules.csv","","-6.7","","-8.4","-6.7","-8.4","-6.7","-7.550000000000001","False","0.45161290322580644","0.5483870967741935","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","48","7","CLV_AS48_07","Cc1ccsc1NC(=O)Nc1ccnc(OC2CCC2)c1","7.635344982147217","7.710676193237305","7.635344982147217","7.673010587692261","0.8961135715044484","2.4690943896629385","4.026820000000002","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed48/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.2","","-8.9","-7.2","-8.9","-7.2","-8.05","True","0.5517241379310345","0.4482758620689655","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","48","8","CLV_AS48_08","Cc1ccsc1NC(=O)Nc1ccnc(-n2cccc2)c1","7.626770496368408","7.672032356262207","7.626770496368408","7.649401426315308","0.7704579934600376","2.518768715009724","3.8862200000000016","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed48/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.1","","-8.7","-7.1","-8.7","-7.1","-7.8999999999999995","True","0.42105263157894735","0.5789473684210527","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","48","9","CLV_AS48_09","Cc1ccsc1C(=O)Nc1ccnc(-c2ncco2)c1","7.650816440582275","7.599250793457031","7.599250793457031","7.625033617019653","0.8008517547907039","2.5092407290784404","3.358820000000001","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed48/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.1","","-8.1","-7.1","-8.1","-7.1","-7.6","True","0.5294117647058824","0.47058823529411764","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","48","10","CLV_AS48_10","Cc1ccsc1-c1ccnc(NC(=O)Nc2nccs2)c1","7.752276420593262","7.555383205413818","7.555383205413818","7.65382981300354","0.7600111825009421","2.470681703660416","4.219020000000001","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed48/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.2","","-9.0","-7.2","-9.0","-7.2","-8.1","True","0.5490196078431373","0.4509803921568627","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","49","1","CLV_AS49_01","Cc1ccsc1NC(=O)Nc1ccnc(OCc2ccccn2)c1","7.693033695220947","7.714172840118408","7.693033695220947","7.703603267669678","0.7339160418567245","2.4190514853086995","4.069520000000002","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed49/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.7","","-10.1","-7.7","-10.1","-7.7","-8.9","True","0.5161290322580645","0.4838709677419355","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","49","2","CLV_AS49_02","Cc1ccsc1NC(=O)Nc1ccnc(-n2ccnc2)c1","7.733860015869141","7.689891815185547","7.689891815185547","7.711875915527344","0.7792728271972088","2.5547550958420064","3.28122","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed49/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.2","","-8.8","-7.2","-8.8","-7.2","-8.0","True","0.5535714285714286","0.4464285714285714","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","49","3","CLV_AS49_03","CCn1nccc1NC(=O)Nc1cc(Nc2nccs2)ccn1","7.389596462249756","7.65488338470459","7.389596462249756","7.522239923477173","0.6679695837597612","2.5896033780254992","3.1421","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed49/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.0","","-8.1","-7.0","-8.1","-7.0","-7.55","True","0.4444444444444444","0.5555555555555556","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","49","4","CLV_AS49_04","Cc1ccsc1C(=O)Nc1ccnc(N(C)C)c1","7.710419178009033","7.362473011016846","7.362473011016846","7.5364460945129395","0.9237092709756632","2.2551074259919144","2.76982","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed49/evaluation/quality_constrained/quality_annotated_molecules.csv","","-6.8","","-7.6","-6.8","-7.6","-6.8","-7.199999999999999","False","0.5714285714285714","0.4285714285714286","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","49","5","CLV_AS49_05","CS(=O)(=O)NCCc1cc(Nc2ncccn2)ccn1","7.361294746398926","7.37026834487915","7.361294746398926","7.365781545639038","0.813775415907764","2.3728987913428554","0.7068999999999996","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed49/evaluation/quality_constrained/quality_annotated_molecules.csv","","-6.6","","-7.8","-6.6","-7.8","-6.6","-7.199999999999999","False","0.4528301886792453","0.5471698113207547","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","49","6","CLV_AS49_06","O=C(Nc1ccc2occc2c1)c1nc2c(c(=O)o1)CCC2","7.865682125091553","7.36110258102417","7.36110258102417","7.613392353057861","0.7850207481601965","2.622284414879065","2.522","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed49/evaluation/quality_constrained/quality_annotated_molecules.csv","","-8.3","","-11.2","-8.3","-11.2","-8.3","-9.75","True","0.45901639344262296","0.540983606557377","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","49","7","CLV_AS49_07","CC(C)CC(=O)Nc1ccnc(Nc2ccnc(-c3ccco3)c2)c1","7.356521606445312","7.455756187438965","7.356521606445312","7.406138896942139","0.6942462973657931","2.393747390022797","4.464800000000003","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed49/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.7","","-9.8","-7.7","-9.8","-7.7","-8.75","True","0.5166666666666667","0.4833333333333333","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","49","8","CLV_AS49_08","Cc1ccsc1CN(C)C(=O)NCc1ccnc(-n2ccnc2)c1","7.5258636474609375","7.323400020599365","7.323400020599365","7.424631834030151","0.7758717621636533","2.5786341417826613","2.9788200000000016","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed49/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.1","","-8.5","-7.1","-8.5","-7.1","-7.8","True","0.6885245901639344","0.3114754098360656","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","49","9","CLV_AS49_09","Cc1cccc(NC(=O)Nc2ccc(Nc3ncco3)nc2)c1","7.272518634796143","7.7566304206848145","7.272518634796143","7.5145745277404785","0.682061854103936","2.357777430838357","3.765620000000001","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed49/evaluation/quality_constrained/quality_annotated_molecules.csv","","-8.0","","-9.8","-8.0","-9.8","-8.0","-8.9","True","0.5172413793103449","0.48275862068965514","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","49","10","CLV_AS49_10","CN(C)S(=O)(=O)Nc1ccnc(Nc2ccc3cc[nH]c3n2)c1","7.260720729827881","7.298312664031982","7.260720729827881","7.279516696929932","0.6621860066298173","2.72011515758922","1.9197999999999995","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed49/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.5","","-8.5","-7.5","-8.5","-7.5","-8.0","True","0.38181818181818183","0.6181818181818182","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","50","1","CLV_AS50_01","CCS(=O)(=O)Nc1ccc2cnnc(N3CCCCC3)c2c1","7.40705680847168","7.434465408325195","7.40705680847168","7.420761108398437","0.9358890255199466","2.3948991813625806","2.3817000000000004","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed50/evaluation/quality_constrained/quality_annotated_molecules.csv","","-8.1","","-8.0","-8.1","-8.0","-8.0","-8.05","True","0.4423076923076923","0.5576923076923077","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","50","2","CLV_AS50_02","CCS(=O)(=O)Nc1cc(Nc2nccs2)ccn1","7.37655782699585","7.379171848297119","7.37655782699585","7.377864837646484","0.8774685949906846","2.527656149973815","2.0433","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed50/evaluation/quality_constrained/quality_annotated_molecules.csv","","-6.6","","-7.2","-6.6","-7.2","-6.6","-6.9","False","0.4680851063829787","0.5319148936170213","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","50","3","CLV_AS50_03","CCS(=O)(=O)c1cc(Nc2ncccn2)c(-c2ccco2)o1","7.327091693878174","7.338294982910156","7.327091693878174","7.332693338394165","0.7716341529522995","2.9428991813625824","2.8668000000000013","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed50/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.4","","-7.7","-7.4","-7.7","-7.4","-7.550000000000001","True","0.3728813559322034","0.6271186440677966","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","50","4","CLV_AS50_04","CN(C)S(=O)(=O)Cc1cc(-c2ccco2)nc(Nc2nccs2)n1","7.401546478271484","7.307998657226562","7.307998657226562","7.354772567749023","0.715111365436167","2.845121491772824","2.3281","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed50/evaluation/quality_constrained/quality_annotated_molecules.csv","","-6.9","","-7.1","-6.9","-7.1","-6.9","-7.0","False","0.43283582089552236","0.5671641791044777","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","50","5","CLV_AS50_05","Cc1ccsc1CNC(=O)NC(C)c1ccnc(-n2cnnn2)c1","7.705288887023926","7.303956508636475","7.303956508636475","7.5046226978302","0.7381576551971988","3.1154348715648945","1.98762","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed50/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.8","","-9.6","-7.8","-9.6","-7.8","-8.7","True","0.5230769230769231","0.4769230769230769","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","50","6","CLV_AS50_06","CCS(=O)(=O)Nc1ccnc(Nc2nccs2)c1","7.298818111419678","7.448367595672607","7.298818111419678","7.373592853546143","0.8774685949906846","2.489478774408205","2.0433","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed50/evaluation/quality_constrained/quality_annotated_molecules.csv","","-6.3","","-7.0","-6.3","-7.0","-6.3","-6.65","False","0.45454545454545453","0.5454545454545454","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","50","7","CLV_AS50_07","CS(=O)(=O)NC(C(=O)Nc1ccnc(N2CCOC2=O)c1)c1ccco1","7.291537761688232","7.372523784637451","7.291537761688232","7.332030773162842","0.7597050109025688","3.278131717390396","0.8601999999999996","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed50/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.4","","-8.5","-7.4","-8.5","-7.4","-7.95","True","0.42857142857142855","0.5714285714285714","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","50","8","CLV_AS50_08","COC(=O)Nc1cc(Cc2nnc3n2CCC3)ccn1","7.473274707794189","7.285403728485107","7.285403728485107","7.379339218139648","0.9133963563047716","2.5039720288131875","1.3884","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed50/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.3","","-8.8","-7.3","-8.8","-7.3","-8.05","True","0.5076923076923077","0.49230769230769234","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","50","9","CLV_AS50_09","CCc1cc(NC(=O)Nc2ccnc(NC(=O)OC)c2)no1","7.280923366546631","7.672252178192139","7.280923366546631","7.476587772369385","0.7980310991085366","2.4575518931669063","2.4543","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed50/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.0","","-8.8","-7.0","-8.8","-7.0","-7.9","True","0.4576271186440678","0.5423728813559322","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","50","10","CLV_AS50_10","CNS(=O)(=O)c1cc(-c2cc(Nc3ccco3)ncn2)on1","7.259709358215332","7.361203193664551","7.259709358215332","7.310456275939941","0.7220373355122919","3.2568420385054377","1.3762999999999996","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed50/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.6","","-8.5","-7.6","-8.5","-7.6","-8.05","True","0.35294117647058826","0.6470588235294117","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","51","1","CLV_AS51_01","Cc1cccc(NC(=O)Nc2nccc3[nH]cnc23)c1","7.663725852966309","7.67727518081665","7.663725852966309","7.670500516891479","0.667234214062442","2.247312081863585","2.9103200000000005","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed51/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.6","","-9.8","-7.6","-9.8","-7.6","-8.7","True","0.5185185185185185","0.4814814814814815","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","51","2","CLV_AS51_02","Cc1ccsc1C(=O)Nc1cc(NC(=O)Nc2ccncc2)ccn1","7.690884590148926","7.659393787384033","7.659393787384033","7.675139188766479","0.6655286874162583","2.262726236176644","3.74282","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed51/evaluation/quality_constrained/quality_annotated_molecules.csv","","-7.9","","-9.6","-7.9","-9.6","-7.9","-8.75","True","0.5882352941176471","0.4117647058823529","True"
"pairA","EGFR/VEGFR2","CLOVER-Mol","own","51","3","CLV_AS51_03","COc1cc(NC(=O)Nc2ccc(NC(=O)c3sccc3C)cc2)ccn1","7.63605260848999","7.663448333740234","7.63605260848999","7.649750471115112","0.6113638714572568","2.136655632167692","4.356420000000001","results/own_method_v4/common_seeds_42_51_10240/v4_b_raw_mean_seed51/evaluation/quality_constrained/quality_annotated_molecules.csv","","-8.0","","-9.9","-8.0","-9.9","-8.0","-8.95","True","0.6","0.4","True"
